Date,Open,High,Low,Close
27/10/2022,17771.4,17783.9,17654.5,17736.95
28/10/2022,17756.4,17838.9,17723.7,17786.8
31/10/2022,17910.2,18022.8,17899.9,18012.2
1/11/2022,18130.7,18175.8,18060.15,18145.4
2/11/2022,18177.9,18178.75,18048.65,18082.85
3/11/2022,17968.35,18106.3,17959.2,18052.7
4/11/2022,18053.4,18135.1,18017.15,18117.15
7/11/2022,18211.75,18255.5,18064.75,18202.8
9/11/2022,18288.25,18296.4,18117.5,18157
10/11/2022,18044.35,18103.1,17969.4,18028.2
11/11/2022,18272.35,18362.3,18259.35,18349.7
14/11/2022,18376.4,18399.45,18311.4,18329.15
15/11/2022,18362.75,18427.95,18282,18403.4
16/11/2022,18398.25,18442.15,18344.15,18409.65
17/11/2022,18358.7,18417.6,18312.95,18343.9
18/11/2022,18382.95,18394.6,18209.8,18307.65
21/11/2022,18246.4,18262.3,18133.35,18159.95
22/11/2022,18179.15,18261.85,18137.7,18244.2
23/11/2022,18325.2,18325.4,18246,18267.25
24/11/2022,18326.1,18529.7,18294.25,18484.1
25/11/2022,18528.45,18534.9,18445.1,18512.75
28/11/2022,18430.55,18614.25,18365.6,18562.75
29/11/2022,18552.45,18678.1,18552.15,18618.05
30/11/2022,18625.7,18816.05,18616.55,18758.35
1/12/2022,18871.95,18887.6,18778.2,18812.5
2/12/2022,18752.4,18781.95,18639.2,18696.1
5/12/2022,18719.55,18728.6,18591.35,18701.05
6/12/2022,18600.65,18654.9,18577.9,18642.75
7/12/2022,18638.85,18668.3,18528.4,18560.5
8/12/2022,18570.85,18625,18536.95,18609.35
9/12/2022,18662.4,18664.7,18410.1,18496.6
12/12/2022,18402.15,18521.55,18345.7,18497.15
13/12/2022,18524.4,18617.25,18490.2,18608
14/12/2022,18671.25,18696.1,18632.9,18660.3
15/12/2022,18614.4,18652.9,18387.7,18414.9
16/12/2022,18319.1,18440.95,18255.15,18269
19/12/2022,18288.1,18431.65,18244.55,18420.45
20/12/2022,18340.3,18404.9,18202.65,18385.3
21/12/2022,18435.15,18473.35,18162.75,18199.1
22/12/2022,18288.8,18318.75,18068.6,18127.35
23/12/2022,17977.65,18050.45,17779.5,17806.8
26/12/2022,17830.4,18084.1,17774.25,18014.6
27/12/2022,18089.8,18149.25,17967.45,18132.3
28/12/2022,18084.75,18173.1,18068.35,18122.5
29/12/2022,18045.7,18229.7,17992.8,18191
30/12/2022,18259.1,18265.25,18080.3,18105.3
2/1/2023,18131.7,18215.15,18086.5,18197.45
3/1/2023,18163.2,18251.95,18149.8,18232.55
4/1/2023,18230.65,18243,18020.6,18042.95
5/1/2023,18101.95,18120.3,17892.6,17992.15
6/1/2023,18008.05,18047.4,17795.55,17859.45
9/1/2023,17952.55,18141.4,17936.15,18101.2
10/1/2023,18121.3,18127.6,17856,17914.15
11/1/2023,17924.25,17976.35,17824.35,17895.7
12/1/2023,17920.85,17945.8,17761.65,17858.2
13/1/2023,17867.5,17999.35,17774.25,17956.6
16/1/2023,18033.15,18049.65,17853.65,17894.85
17/1/2023,17922.8,18072.05,17886.95,18053.3
18/1/2023,18074.3,18183.75,18032.45,18165.35
19/1/2023,18119.8,18155.2,18063.75,18107.85
20/1/2023,18115.6,18145.45,18016.2,18027.65
23/1/2023,18118.45,18162.6,18063.45,18118.55
24/1/2023,18183.95,18201.25,18078.65,18118.3
25/1/2023,18093.35,18100.6,17846.15,17891.95
27/1/2023,17877.2,17884.75,17493.55,17604.35
30/1/2023,17541.95,17709.15,17405.55,17648.95
31/1/2023,17731.45,17735.7,17537.55,17662.15
1/2/2023,17811.6,17972.2,17353.4,17616.3
2/2/2023,17517.1,17653.9,17445.95,17610.4
3/2/2023,17721.75,17870.3,17584.2,17854.05
6/2/2023,17818.55,17823.7,17698.35,17764.6
7/2/2023,17790.1,17811.15,17652.55,17721.5
8/2/2023,17750.3,17898.7,17744.15,17871.7
9/2/2023,17885.5,17916.9,17779.8,17893.45
10/2/2023,17847.55,17876.95,17801,17856.5
13/2/2023,17859.1,17880.7,17719.75,17770.9
14/2/2023,17840.35,17954.55,17800.05,17929.85
15/2/2023,17896.6,18034.1,17853.8,18015.85
16/2/2023,18094.75,18134.75,18000.65,18035.85
17/2/2023,17974.85,18034.25,17884.6,17944.2
20/2/2023,17965.55,18004.35,17818.4,17844.6
21/2/2023,17905.8,17924.9,17800.3,17826.7
22/2/2023,17755.35,17772.5,17529.45,17554.3
23/2/2023,17574.65,17620.05,17455.4,17511.25
24/2/2023,17591.35,17599.75,17421.8,17465.8
27/2/2023,17428.6,17451.6,17299,17392.7
28/2/2023,17383.25,17440.45,17255.2,17303.95
1/3/2023,17360.1,17467.75,17345.25,17450.9
2/3/2023,17421.5,17445.8,17306,17321.9
3/3/2023,17451.25,17644.75,17427.7,17594.35
6/3/2023,17680.35,17799.95,17671.95,17711.45
8/3/2023,17665.75,17766.5,17602.25,17754.4
9/3/2023,17772.05,17772.35,17573.6,17589.6
10/3/2023,17443.8,17451.5,17324.35,17412.9
13/3/2023,17421.9,17529.9,17113.45,17154.3
14/3/2023,17421.9,17224.65,16987.1,17043.3
15/3/2023,17166.45,17211.35,16938.9,16972.15
16/3/2023,16994.65,17062.45,16850.15,16985.6
17/3/2023,17111.8,17145.8,16958.15,17100.05
20/3/2023,17066.6,17066.6,16828.35,16988.4
21/3/2023,17060.4,17127.7,17016,17107.5
22/3/2023,17177.45,17207.25,17107.85,17151.9
23/3/2023,17177.45,17205.4,17045.3,17076.9
24/3/2023,17076.2,17109.45,16917.35,16945.05
27/3/2023,16984.3,17091,16918.55,16985.7
28/3/2023,17031.75,17061.75,16913.75,16951.7
29/3/2023,16977.3,17126.15,16940.6,17080.7
31/3/2023,17210.35,17381.6,17204.65,17359.75
3/4/2023,17427.95,17428.05,17312.75,17398.05
5/4/2023,17422.3,17570.55,17402.7,17557.05
6/4/2023,17533.85,17638.7,17502.85,17599.15
10/4/2023,17634.9,17694.1,17597.95,17624.05
11/4/2023,17704.8,17748.75,17655.15,17722.3
12/4/2023,17759.55,17825.75,17717.25,17812.4
13/4/2023,17807.3,17842.15,17729.65,17828
17/4/2023,17863,17863,17574.05,17706.85
18/4/2023,17766.6,17766.6,17610.2,17660.15
19/4/2023,17653.35,17666.15,17579.85,17618.75
20/4/2023,17638.6,17684.45,17584.35,17624.45
21/4/2023,17639.75,17663.2,17553.95,17624.05
24/4/2023,17707.55,17754.5,17612.5,17743.4
25/4/2023,17761.55,17807.45,17716.85,17769.25
26/4/2023,17767.3,17827.75,17711.2,17813.6
27/4/2023,17813.1,17931.6,17797.9,17915.05
28/4/2023,17950.4,18089.15,17885.3,18065
2/5/2023,18124.8,18180.25,18101.75,18147.65
3/5/2023,18113.8,18116.35,18042.4,18089.85
4/5/2023,18081,18267.45,18066.7,18255.8
5/5/2023,18117.3,18216.95,18055.45,18069
8/5/2023,18120.6,18286.95,18100.3,18264.4
9/5/2023,18303.4,18344.2,18229.65,18265.95
10/5/2023,18313.6,18326.75,18211.95,18315.1
11/5/2023,18357.8,18389.7,18270.4,18297
12/5/2023,18273.75,18342.75,18194.55,18314.8
15/5/2023,18339.3,18458.9,18287.9,18398.85
16/5/2023,18432.35,18432.35,18264.35,18286.5
17/5/2023,18300.45,18309,18115.35,18181.75
18/5/2023,18287.5,18297.2,18104.85,18129.95
19/5/2023,18186.15,18218.1,18060.4,18203.4
22/5/2023,18201.1,18335.25,18178.85,18314.4
23/5/2023,18362.9,18419.75,18324.2,18348
24/5/2023,18294.8,18392.6,18262.95,18285.4
25/5/2023,18268.9,18338.1,18202.4,18321.15
26/5/2023,18368.35,18508.55,18333.15,18499.35
29/5/2023,18619.15,18641.2,18581.25,18598.65
30/5/2023,18606.65,18662.45,18575.5,18633.85
31/5/2023,18594.2,18603.9,18483.85,18534.4
1/6/2023,18579.4,18580.3,18464.55,18487.75
2/6/2023,18550.85,18573.7,18478.4,18534.1
5/6/2023,18612,18640.15,18582.8,18593.85
6/6/2023,18600.8,18622.75,18531.6,18599
7/6/2023,18665.6,18738.95,18636,18726.4
8/6/2023,18725.35,18777.9,18615.6,18634.55
9/6/2023,18655.9,18676.65,18555.4,18563.4
12/6/2023,18595.05,18633.6,18559.75,18601.5
13/6/2023,18631.8,18728.9,18631.8,18716.15
14/6/2023,18744.6,18769.7,18690,18755.9
15/6/2023,18774.45,18794.1,18669.05,18688.1
16/6/2023,18723.3,18864.7,18710.5,18826
19/6/2023,18873.3,18881.45,18719.15,18755.45
20/6/2023,18752.35,18839.7,18660.65,18816.7
21/6/2023,18849.4,18875.9,18794.85,18856.85
22/6/2023,18853.6,18886.6,18759.5,18771.25
23/6/2023,18741.85,18756.4,18647.1,18665.5
26/6/2023,18682.35,18722.05,18646.7,18691.2
27/6/2023,18748.55,18829.25,18714.25,18817.4
28/6/2023,18908.15,19011.25,18861.35,18972.1
30/6/2023,19076.85,19201.7,19024.6,19189.05
3/7/2023,19246.5,19345.1,19234.4,19322.55
4/7/2023,19406.6,19434.15,19300,19389
5/7/2023,19405.95,19421.6,19339.6,19398.5
6/7/2023,19385.7,19512.2,19373,19497.3
7/7/2023,19422.8,19523.6,19303.6,19331.8
10/7/2023,19400.35,19435.85,19327.1,19355.9
11/7/2023,19427.1,19515.1,19406.45,19439.4
12/7/2023,19497.45,19507.7,19361.75,19384.3
13/7/2023,19495.2,19567,19385.8,19413.75
14/7/2023,19493.45,19595.35,19433.5,19564.5
17/7/2023,19612.15,19731.85,19562.95,19711.45
18/7/2023,19787.5,19819.45,19690.2,19749.25
19/7/2023,19802.95,19851.7,19727.45,19833.15
20/7/2023,19831.7,19991.85,19758.4,19979.15
21/7/2023,19800.45,19887.4,19700,19745
24/7/2023,19748.45,19782.75,19658.3,19672.35
25/7/2023,19729.35,19729.35,19615.95,19680.6
26/7/2023,19733.35,19825.6,19716.7,19778.3
27/7/2023,19850.9,19867.55,19603.55,19659.9
28/7/2023,19659.75,19695.9,19563.1,19646.05
31/7/2023,19666.35,19772.75,19597.6,19753.8
